Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b
30720,9b06d560889c93933d,51e0f86b7cb74096e9,34,door-to-door,se,0,0,0.0,14.93,30.6,10,3,0,9,control,0,0.0,high,188.1,0,154.78,46,0.21999999999999997,0.0
10938,b237e7e6bada3f572c,11eb99df5eb17630a4,69,door-to-door,gb,0,0,0.0,17.86,65.0,0,0,0,0,control,0,0.0,high,223.19,0,206.19,141,0.21999999999999997,0.44
18352,83ac958ce3c9798d09,cc7cec4b2088101f7f,78,door-to-door,gb,2,0,2.0,14.36,54.0,11,0,0,5,control,0,0.0,high,169.85,0,205.11,121,0.21999999999999997,0.15000000000000002
9578,5a2a44703e98c359e5,36f4dd3537d381f7d1,24,door-to-door,nl,0,2,0.0,17.63,63.0,7,0,0,0,control,0,0.0,high,183.58,0,230.78,38,0.21999999999999997,0.12000000000000001
28300,e2ce1b07e23d3e34e4,375f03fe572c78365e,21,television,gb,2,2,0.0,22.61,51.0,14,1,0,6,control,0,0.0,high,360.69,0,336.35,149,0.21999999999999997,0.13
32522,c336fcef7e3edebda3,8589c1b8c6d3b8b7e5,50,door-to-door,gb,1,0,0.0,16.71,36.0,14,2,1,0,variant_b,1,17.91,very high,245.09,0,205.53,42,0.21999999999999997,-0.28
2488,604b37ea63ea51fa5f,1f3676dfbfbc9b6483,64,door-to-door,nl,0,2,0.0,23.15,31.0,0,3,0,14,control,0,0.0,high,290.81,0,260.25,53,0.21999999999999997,0.04000000000000001
32854,80a54030151e45fe4e,42df5f2a5d2778086b,78,referral,se,0,0,0.0,15.42,36.0,10,1,0,8,control,0,0.0,very high,187.34,0,188.58,74,0.21999999999999997,0.2
21473,f02e21c27440aef2e5,02327332fcae194c8f,53,referral,se,2,0,0.0,14.87,50.0,9,0,0,0,variant_b,1,21.13,medium,173.49,0,216.61,104,0.21999999999999997,0.12
8985,010c46113fd19c0cdd,ee2d1bc4759d4e3c9b,31,door-to-door,nl,0,0,0.0,20.2,63.0,6,0,0,0,control,0,0.0,very high,217.12,0,217.87,31,0.21999999999999997,0.1
18505,110375fbd8973253ed,c53857730b492cbe9a,43,online paid,se,2,1,2.0,21.31,49.0,5,0,0,15,control,0,0.0,medium,245.5,0,255.42,89,0.21999999999999997,0.13
22061,5b48cf6d948c70034f,95fe65982bda899bea,49,door-to-door,no,2,0,0.0,18.3,44.5,7,0,0,0,control,0,0.0,medium,272.49,0,248.82,158,0.21999999999999997,0.26
21579,50ccd9ce8ab9c878d0,0b84017a2dffd1c124,21,referral,nl,2,0,0.0,15.73,37.0,0,0,0,0,control,0,0.0,medium,237.74,0,230.75,73,0.21999999999999997,0.31
32415,37d7465c1cf6b22654,7e4ea1c3e727d049ab,29,television,gb,0,1,2.0,16.89,68.6,0,0,0,0,control,0,0.0,medium,222.16,0,171.97,91,0.21999999999999997,0.35
26550,1e5afae270de728fd1,3f60b0cb790ac9c1d4,63,door-to-door,de,1,0,0.0,20.67,32.0,2,0,0,0,control,0,0.0,low,287.5,0,272.4,145,0.21999999999999997,0.22999999999999998
27363,24cc4e6e1e5504cef3,b72985bfd6ad54c5ec,77,door-to-door,no,0,0,0.0,15.17,46.3,13,0,0,0,variant_b,1,19.14,medium,161.56,0,153.91,99,0.21999999999999997,0.04999999999999999
27302,988e17b060ece11810,8770c8d9fa132dc9f0,58,dm,gb,0,0,1.0,15.84,69.0,12,3,0,0,control,0,0.0,very high,216.91,0,161.09,146,0.21999999999999997,0.25
24761,55b124cf54eaf98aac,ec4be508ef2206cc12,22,referral,se,0,1,0.0,20.0,51.0,13,2,0,0,variant_b,1,18.5,medium,216.93,0,277.23,157,0.21999999999999997,0.020000000000000004
29421,cf37368a5897a76478,99b56c982fef2b1507,35,dm,no,2,2,0.0,21.9,50.0,5,0,0,9,variant_b,1,19.93,very high,254.9,0,315.66,86,0.21999999999999997,-0.12000000000000002
18362,dea279307a9e8db9a1,cc73df0d9acefbad4f,73,dm,nl,0,0,0.0,16.52,40.5,0,0,0,15,control,0,0.0,very high,165.33,0,200.42,151,0.21999999999999997,0.43
22575,fc2ab5e9a8dd35473c,c1438a2c55cb9874d6,77,door-to-door,nl,0,0,1.0,13.21,43.0,10,0,0,0,variant_a,1,6.41,very high,159.15,1,24.68,34,0.21999999999999997,-0.16999999999999998
20275,d436cae949c81b9970,650f3655212cb5da70,50,referral,nl,0,2,0.0,24.9,62.0,1,1,1,0,variant_a,1,6.0,very high,278.83,1,195.46,20,0.21999999999999997,-0.040000000000000036
28244,0de705dc7d8026cc9b,b8a95061aa755c3cd8,42,referral,de,1,0,2.0,15.84,65.2,8,0,0,0,control,0,0.0,medium,234.25,0,230.54,46,0.21999999999999997,0.0
24365,0524bbc7d57d3edbd1,1698121788b0c1ebbf,61,door-to-door,no,2,0,0.0,15.54,53.0,11,0,0,0,variant_b,1,24.07,high,214.32,0,180.27,48,0.21999999999999997,-0.07
10220,8a618b8f8f01a09230,1f6b13c72d31c88395,48,online paid,nl,2,0,0.0,17.48,53.0,1,0,1,13,variant_a,1,6.75,very high,265.84,1,107.47,143,0.21999999999999997,-0.010000000000000009
17602,5b1e2ac88089bded4f,e6f26f042b26cb413a,23,online paid,gb,0,0,2.0,17.06,38.0,15,2,0,0,variant_a,1,9.5,very high,238.55,1,105.77,127,0.21999999999999997,-0.13
31656,7501788417c5c49436,795791d8cb2589c8a6,42,dm,no,0,1,0.0,17.07,31.0,10,2,0,0,variant_a,1,11.09,very high,200.35,1,190.97,100,0.21999999999999997,-0.14
86,955fd82131e15e7b51,ff9a8df00d5f2008f0,18,door-to-door,no,2,1,0.0,14.84,61.0,14,4,0,0,control,0,0.0,low,241.42,0,178.51,144,0.21999999999999997,0.12
15454,eb9c0e8145b126a873,87a244bd2c0ded2d6d,59,television,se,2,1,0.0,20.79,30.6,9,0,0,0,control,0,0.0,low,321.55,0,275.65,26,0.22,0.11000000000000001
15440,6a9396f51fadc08f4d,bf100e781a2397ae9d,19,television,de,2,2,0.0,20.61,68.0,15,0,0,2,control,0,0.0,low,222.96,0,248.76,107,0.22,0.06999999999999999
15613,a555ec5f81ae0b44cb,7c2dd98aae31badf73,60,referral,nl,2,1,0.0,15.96,38.8,11,0,0,0,control,0,0.0,medium,176.49,0,207.25,104,0.22,0.32999999999999996
15655,ecb1be291b09943223,8121a6e93762535681,44,direct mail,de,0,1,0.0,18.97,42.0,14,0,1,5,control,0,0.0,low,244.95,0,264.7,147,0.22,0.07
27741,45c11ca9cfd3c69591,07c83c7f115985f19e,19,television,de,2,1,0.0,16.72,39.0,10,0,1,8,control,0,0.0,low,188.28,0,184.3,90,0.22,0.03
8613,009d69d2d1b986815e,c42e410fff514480b3,29,dm,de,2,0,0.0,15.39,58.0,10,0,0,3,control,0,0.0,low,175.31,0,183.32,55,0.22,0.02
2560,ceb9f6b8ffa77c49b6,8c7649ffd60413015c,66,online paid,no,1,1,0.0,20.38,50.9,7,1,0,0,control,0,0.0,low,273.41,0,227.29,117,0.22,0.22
35188,ff08c7b60b04ee8cc9,aa587ff68eccfabb7a,26,door-to-door,no,2,1,0.0,18.22,69.8,1,1,0,9,control,0,0.0,low,284.32,0,259.5,96,0.22,0.16
10731,e3acbb1b8d6b8a3fa3,356b6e9d3cd1273341,54,online paid,nl,1,0,0.0,13.68,64.0,13,0,0,0,control,0,0.0,medium,188.43,0,201.25,97,0.22,0.32
3585,8146f98d564daf7f6c,71b189cfbeeb117c36,50,dm,nl,0,0,0.0,14.61,41.0,10,1,0,12,control,0,0.0,medium,151.64,0,161.92,129,0.22,0.009999999999999998
12051,3b1a33f81b86147622,aa07af836b6e30b366,31,referral,no,2,1,0.0,19.67,68.8,15,0,0,0,control,0,0.0,low,265.52,0,226.4,96,0.22,0.35
32193,d81b0e461158f9ab6b,a071975a9612e13310,20,tv,nl,0,0,0.0,12.48,34.3,3,2,0,7,control,0,0.0,low,144.49,0,144.58,87,0.22,0.07
32201,d0741765bc4b048082,bb2a8ef8aa8737ec0e,25,tv,de,1,2,0.0,17.35,47.0,15,1,0,0,control,0,0.0,medium,231.35,0,259.43,36,0.22,0.14
2212,31929d25d1c8e249e5,f4946e96e93a17ad29,81,dm,de,2,0,0.0,17.25,67.0,2,0,0,0,control,0,0.0,high,199.81,0,244.59,89,0.22,0.31999999999999995
16659,006b9646dcba176709,1be1ff2186724bae23,44,referral,de,0,0,0.0,12.56,48.0,11,0,0,0,control,0,0.0,low,135.55,0,146.86,121,0.22,0.22
15720,2854675c4cd60e1c30,7b46e259e18c3dbe67,24,door-to-door,de,0,1,0.0,16.89,51.0,6,0,0,0,control,0,0.0,medium,211.78,0,209.51,152,0.22,0.33
26181,4ca1097f8f6b3fab8f,cbed653b9f19fa3c67,63,online paid,gb,0,0,1.0,20.3,41.0,2,1,0,4,control,0,0.0,high,261.16,0,224.65,73,0.22,0.15
5578,aba0c5e198ba441518,5fca2fee6410ec1ff0,42,dm,nl,0,1,1.0,19.05,57.0,15,0,0,3,control,0,0.0,low,250.67,0,273.48,86,0.22,0.11
17955,3ada268dec01dab0f6,7cb2ba9f2f7b74266f,76,online paid,gb,2,0,0.0,15.06,41.0,14,0,0,8,control,0,0.0,high,222.96,0,186.42,63,0.22,0.049999999999999996
7786,273928cb4859a0db86,7b7d7194693af31825,25,online paid,nl,0,0,1.0,19.97,64.3,10,0,0,5,control,0,0.0,medium,197.45,0,196.94,133,0.22,0.03
20237,b81280cd90bc1a6cfb,a01275335e1d5b639e,43,direct mail,se,2,1,0.0,15.11,69.5,6,0,0,0,control,0,0.0,high,202.56,0,240.56,41,0.22,0.12
10280,42daeb06e6c27e536d,4c8fe0dcc203cc424e,90,dm,no,2,0,1.0,16.31,50.0,15,0,0,5,control,0,0.0,medium,266.19,0,211.21,65,0.22,0.06
34488,8e175535ca639d6fec,2ef07c2e9887f16284,21,door-to-door,nl,0,0,0.0,20.52,66.0,10,0,0,13,control,0,0.0,medium,294.87,0,260.52,91,0.22,0.06
22479,9682cf5a38aabadaef,ff8f8944edf41574c1,34,referral,nl,1,0,0.0,17.54,46.0,10,1,0,1,control,0,0.0,low,232.38,0,194.02,95,0.22,0.0
5579,aba0c5e198ba441518,14f0da142efd8f3626,42,television,nl,2,1,0.0,21.12,44.0,7,0,1,0,variant_b,1,21.93,medium,240.03,1,140.16,122,0.22,0.58
2503,25926f529e257cfd6e,6971e0f1f4fad93e94,37,tv,nl,0,0,0.0,15.15,38.0,15,0,1,9,control,0,0.0,low,160.97,0,215.8,12,0.22,0.019999999999999997
24914,1112f0e7f3d6f7d412,869611d6f368d567d1,21,door-to-door,gb,0,1,1.0,19.33,50.0,5,0,0,11,control,0,0.0,low,250.92,0,251.25,12,0.22,0.06999999999999999
32542,8d2cbe9d22a199026d,93f374097f3e949b51,26,online paid,no,2,1,0.0,19.58,47.0,11,2,0,10,control,0,0.0,low,286.2,0,295.11,90,0.22,0.02
14771,bba3af72a4f2e6c7ff,a8e6cd5ca420933ac7,34,direct mail,no,0,1,1.0,20.61,47.0,1,0,0,13,variant_b,1,22.13,very high,239.79,0,207.57,142,0.22,-0.09999999999999999
27444,1bc967477f11983ba1,ddaf063bbedd3a4a87,18,direct mail,se,2,1,0.0,22.99,53.0,6,0,0,7,control,0,0.0,low,376.02,0,291.05,141,0.22,0.06
1337,a43fc3d27915b373b1,094802c9e2d9e30eb2,39,tv,gb,0,1,0.0,19.93,59.0,6,1,0,1,control,0,0.0,low,255.64,0,279.94,19,0.22,0.08
23129,523d0b250cf3fc7a5a,84afefcb7ca4ef3013,74,door-to-door,nl,0,1,0.0,16.07,51.3,15,0,0,0,control,0,0.0,high,157.4,0,181.86,124,0.22,0.28
34928,30c79ab1cb1bb865fe,e6a7470e176128e818,40,referral,nl,2,1,0.0,22.61,31.0,3,0,0,0,control,0,0.0,low,372.98,0,273.61,72,0.22,0.25
33232,bd8af78a63f6fee629,9f1fffb281b87baa0f,45,direct mail,no,2,1,1.0,17.68,51.0,10,0,0,7,control,0,0.0,high,214.62,0,195.57,28,0.22,0.04
18414,778a547f86b9926eed,6472f52f2220066241,21,door-to-door,de,0,0,0.0,17.48,48.0,7,4,0,13,control,0,0.0,medium,215.38,0,178.64,89,0.22,0.0
25550,4b614442441630d9df,81ed7d90bbe8c32e67,90,direct mail,de,0,1,1.0,17.26,66.4,6,0,0,8,control,0,0.0,high,189.71,0,215.78,141,0.22,0.08
31538,e780f27306d79f9a04,00bff8df4f094a042e,36,online paid,se,0,1,0.0,17.86,69.2,4,0,0,10,control,0,0.0,low,195.9,0,254.8,156,0.22,0.11
7234,71e8991cd0a67bcc37,46da4bbcec1918740c,81,online paid,no,0,0,0.0,20.59,41.0,13,0,0,8,control,0,0.0,low,209.22,0,217.83,149,0.22,0.030000000000000002
4408,fed02ce0e96f989ec3,885aef2d60b8cc7a33,38,referral,nl,2,0,0.0,19.4,64.5,0,0,0,15,control,0,0.0,high,310.5,0,257.49,80,0.22,0.07999999999999999
6038,5a20abd7831fa1ebd1,e2a7ec7f0295916cd5,18,tv,gb,1,0,1.0,16.27,33.0,3,0,0,0,control,0,0.0,low,201.28,0,252.56,99,0.22,0.28
16356,b80d1ec3ddec44d03a,23cd8a7a4957ea4a47,59,direct mail,no,2,1,0.0,19.58,67.0,7,2,1,2,control,0,0.0,low,292.37,0,322.11,108,0.22,0.009999999999999998
1939,44fd3d54368ffe700c,4aed57334f4dd18b15,69,tv,se,0,1,0.0,15.75,57.0,6,0,0,0,control,0,0.0,low,205.16,0,155.78,81,0.22,0.29
3209,2b3e69a7084c76e56b,e264a1be12e7f75d52,67,door-to-door,gb,1,2,0.0,18.2,30.0,10,0,0,14,control,0,0.0,high,220.73,0,270.98,107,0.22,-0.020000000000000004
656,2db3545a41db813293,adc9d8893a6143bfa5,28,tv,se,1,0,0.0,17.49,44.4,6,2,0,13,control,0,0.0,medium,195.13,0,234.23,147,0.22,0.1
16378,a8c09018053d2e7021,fdf50eb0ab48c63cd4,33,tv,se,1,0,1.0,20.28,38.5,11,1,1,4,control,0,0.0,high,246.37,0,233.0,69,0.22,0.16
33923,8fd2aa96c03c97513e,7dfaf9c38845cf29e7,44,door-to-door,gb,0,0,0.0,16.38,58.0,15,2,0,4,control,0,0.0,low,193.17,0,229.51,21,0.22,0.03
7999,b39f604b83278f4b3d,e857d113f60b7cb678,25,direct mail,nl,1,1,0.0,19.19,58.0,4,0,0,0,control,0,0.0,low,240.11,0,210.69,29,0.22,0.1
28960,7757f31d887b1ef82d,fa70d3215ee0b9b7f5,46,door-to-door,se,2,2,0.0,17.82,52.0,10,0,0,0,control,0,0.0,low,268.44,0,225.33,74,0.22,0.4
2487,bcc097feafe80f489e,51264de3e885d823fe,77,tv,de,0,2,0.0,21.09,35.0,1,0,0,5,control,0,0.0,high,210.3,0,279.45,49,0.22,0.19999999999999998
28005,c5f03386978cf62ddb,650cf3d5d4d74cce60,67,online paid,se,0,1,0.0,16.62,47.0,10,0,0,0,control,0,0.0,high,211.35,0,177.81,22,0.22,0.08
31330,a727613d0a2990f284,2c1f9f9870295e0b19,36,direct mail,gb,0,1,0.0,17.24,58.0,13,0,0,8,control,0,0.0,low,176.37,0,166.35,136,0.22,0.0
35012,a810530b7f83102d17,037ecab388e2103810,24,direct mail,gb,1,1,0.0,20.46,46.0,8,0,0,10,control,0,0.0,medium,273.53,0,299.3,113,0.22,0.07
24581,f37198c7cdaff10d18,27db9facd25cb44302,26,door-to-door,nl,0,1,1.0,19.89,57.8,5,3,0,7,control,0,0.0,medium,237.71,0,261.52,44,0.22,0.039999999999999994
5509,4c0303ffb193bd5e66,f0af5a3418f974a15e,89,online paid,de,2,1,0.0,21.74,57.0,12,0,0,2,control,0,0.0,low,278.51,0,289.63,83,0.22,0.09999999999999999
585,f15f2020c8dfbe665c,6cbb7b58fd7b52c479,68,dm,de,0,0,0.0,19.22,57.0,10,0,0,6,control,0,0.0,medium,240.27,0,269.5,97,0.22,0.11
17258,6ed94d74189ebcdb13,8e5e02131bd58536e8,59,online paid,nl,2,0,2.0,13.52,64.0,13,0,1,9,control,0,0.0,medium,158.25,0,177.45,75,0.22,0.05000000000000002
6392,81b1b300e54447e821,7dbeb8f5302da42573,60,television,nl,2,0,0.0,16.86,49.0,7,0,0,1,control,0,0.0,medium,207.11,0,274.59,107,0.22,0.04000000000000001
8207,f9dc4851e9b5048656,e1052c096d03b93869,35,door-to-door,de,0,2,0.0,17.98,46.0,3,0,0,1,control,0,0.0,medium,231.08,0,181.96,57,0.22,0.1
29609,3340d90f2875506693,b528b529f16db4f6da,42,online paid,nl,0,0,1.0,16.55,45.0,10,0,1,6,control,0,0.0,low,227.02,0,208.54,29,0.22,0.04
16977,9f60f15f6029190a80,996a95c78e301c05c4,24,online paid,nl,0,0,0.0,15.37,62.0,6,0,0,6,control,0,0.0,medium,217.78,0,149.75,44,0.22,-0.03
25662,af698f2b39b1f19d13,220948aa5750d2cada,64,direct mail,de,2,1,0.0,19.99,47.0,11,0,1,13,variant_b,1,23.6,very high,233.2,0,219.99,103,0.22,-0.13
28661,436020d2ae84493b82,2b5f023fe7013232e1,61,referral,se,0,0,0.0,12.76,53.0,11,1,0,0,variant_b,1,17.37,high,148.92,1,100.31,86,0.22,0.4
19104,628454d202cf0a8b6e,98e27b792d4880aa7d,53,direct mail,de,0,0,0.0,12.11,44.0,1,1,0,9,control,0,0.0,low,125.84,0,166.58,61,0.22,0.010000000000000002
32541,ec47f9657c90a6db70,0490cb89f1ceda364c,25,direct mail,gb,2,0,0.0,17.06,30.6,14,0,0,4,control,0,0.0,medium,209.3,0,221.35,140,0.22,0.09000000000000001
9865,7e53526fc58a32e545,964f9e2de7717b7ab0,51,referral,gb,2,0,0.0,14.71,68.0,11,0,0,0,control,0,0.0,high,195.93,0,195.34,38,0.22,0.09
11119,dca7591c1e1d560ebf,94f368d336e65a22b3,40,dm,nl,0,1,1.0,16.13,61.9,12,1,0,11,control,0,0.0,very high,197.11,0,219.36,142,0.22,0.060000000000000005
32014,40230e64fd4a497af2,dfefa063f41716168f,76,referral,nl,0,1,0.0,16.21,67.0,6,0,0,7,control,0,0.0,very high,215.61,0,183.61,155,0.22,0.23
806,433f3eb6c5b7bd3fb4,7bd534d4915650d0de,54,dm,se,1,1,0.0,19.11,61.0,7,0,0,9,control,0,0.0,medium,210.56,0,255.61,113,0.22,0.14
33981,973e871484054975ff,b086628fb4087b1f4e,83,direct mail,gb,1,2,1.0,21.56,51.5,3,1,0,0,control,0,0.0,low,328.15,0,327.19,148,0.22,0.26
33966,3e0ccc57136661028e,8ff7c3143332fa07e3,21,television,nl,2,2,0.0,20.59,58.0,9,1,0,8,control,0,0.0,medium,240.24,0,303.5,26,0.22,0.060000000000000005
14462,1fa94bd27600d8fc32,4c6dd1e0bf57b53075,51,referral,gb,0,1,0.0,23.57,36.0,6,0,0,0,control,0,0.0,medium,316.14,0,281.36,82,0.22,0.27999999999999997
3904,12ae3f826bb1b9873c,409c420ff0bfdc7e62,52,direct mail,nl,2,1,1.0,15.73,60.0,7,0,0,8,control,0,0.0,low,185.33,0,182.4,126,0.22,0.08
24812,b928c4fa4fc95fd7e8,c7107652eac5749795,56,direct mail,nl,0,0,0.0,17.15,43.0,11,0,0,0,control,0,0.0,low,165.12,0,243.05,93,0.22,0.33
403,a4c22565dfafb162a1,121a28c1fea3530808,75,online paid,no,0,1,0.0,17.95,39.0,13,3,0,10,control,0,0.0,high,244.18,0,217.61,73,0.22,0.04
4953,da5da79fc8144f79ca,2c0240b08a0d9fd546,73,direct mail,nl,2,0,1.0,20.11,33.0,11,0,0,15,control,0,0.0,medium,320.73,0,257.64,159,0.22,0.03
18936,f43b42179344b1dc12,f2588dc4aed468ecfc,30,referral,de,0,0,0.0,12.97,34.0,9,0,0,0,control,0,0.0,low,150.04,0,176.37,132,0.22,0.14
4864,8dacd3d8b9d2cd20eb,d39947fa029192d86a,88,direct mail,no,2,0,1.0,18.36,57.4,13,0,0,0,control,0,0.0,medium,217.17,0,266.13,103,0.22,0.27999999999999997
19043,3c79e6d1c5a0a06382,ef570a706c87eb46c8,22,referral,nl,2,0,0.0,17.25,51.0,7,0,0,9,control,0,0.0,medium,268.37,0,284.97,33,0.22,0.02
4463,b9b37cdd198e940b73,b17e63f880312efa19,48,referral,de,0,0,0.0,15.22,45.0,5,1,0,0,control,0,0.0,low,176.86,0,204.21,116,0.22,0.19
3404,efc9ea3e0c2ed2c248,c25c55317a2a2daf91,24,door-to-door,nl,0,3,1.0,21.97,62.0,11,0,0,4,control,0,0.0,medium,265.72,0,223.03,147,0.22,0.08
22500,2a84adf6a4888bea44,4c8706fd58ebb608ae,24,referral,no,2,1,0.0,18.71,45.0,11,0,0,13,control,0,0.0,medium,223.48,0,251.75,76,0.22,0.07
34508,82034d7a5bdc3b8a2d,287e7856f4300b24dd,55,online paid,no,0,0,0.0,12.85,65.0,12,0,0,0,control,0,0.0,low,153.7,0,154.24,158,0.22,0.27999999999999997
544,75a6e5993aefba4f6c,0befbb5e9d9f20b396,28,online paid,no,2,1,0.0,18.6,69.0,10,2,0,15,control,0,0.0,low,283.92,0,223.94,26,0.22,0.019999999999999997
2279,6412fe12d3b2f5591d,f67c12f296f3697f31,89,door-to-door,se,1,2,0.0,18.82,38.0,10,0,0,4,control,0,0.0,low,212.45,0,263.1,110,0.22,0.08
2722,8780a72513a774d87b,46475ffd9bee70ccc4,65,door-to-door,gb,2,1,0.0,18.11,42.0,7,1,0,14,control,0,0.0,low,250.22,0,278.79,88,0.22,0.02
3456,63e3ba7e452774bd23,b55a9a89ff784619a4,81,referral,se,2,3,0.0,29.12,37.0,6,0,0,14,control,0,0.0,medium,457.5,0,407.77,151,0.22,0.1
3447,5dcef39f7ee1e03911,bcde3b535c954b44d3,41,dm,se,2,0,0.0,14.83,51.0,10,0,0,0,control,0,0.0,medium,240.46,0,233.39,85,0.22,0.26
32288,0c90b01d41de84d8eb,e8d9d1b3235c8fee3a,44,referral,gb,2,2,0.0,20.2,55.0,2,0,0,0,control,0,0.0,medium,223.27,0,237.48,82,0.22,0.33999999999999997
5039,bfb7adf7a99438807f,2b1af59ff3f700cfd7,77,television,nl,0,0,0.0,17.08,63.0,6,1,0,0,control,0,0.0,low,184.34,0,245.44,118,0.22,0.27
15798,5ee3d718e484b7fee8,56fbd4156197e1d2b2,69,tv,nl,1,2,0.0,23.83,42.3,8,1,0,0,control,0,0.0,medium,352.51,0,348.18,159,0.22,0.26
2706,0f95f7ad389a372d98,bf04d4a8eca8244315,89,door-to-door,de,0,0,0.0,16.6,59.7,13,1,0,4,control,0,0.0,high,191.42,0,233.2,78,0.22,0.05
27177,3d07ea96868c61f951,24991d4ae11a9f088c,54,referral,se,0,1,0.0,15.32,61.0,7,0,0,0,variant_b,1,19.59,medium,152.85,0,184.59,150,0.22,0.1
6201,fda6baab618b39821b,4d8801cae8ede8ae3a,89,referral,no,2,0,0.0,14.3,43.0,2,0,0,14,control,0,0.0,medium,238.51,0,182.47,47,0.22,0.08
17176,e7c26e48b7ee853cbf,10be04399bcb4b3738,79,referral,no,2,1,0.0,19.62,60.0,8,2,0,8,control,0,0.0,high,302.04,0,291.04,39,0.22,0.030000000000000006
785,18064d61b6f93dab86,9be643cfc333f9adf7,20,referral,no,0,1,0.0,17.82,61.0,7,0,0,14,control,0,0.0,low,229.92,0,206.43,109,0.22,0.08
34317,b0f47015b6ace4492d,c0773a0f6982490916,30,referral,nl,0,0,0.0,16.53,30.4,11,0,0,8,control,0,0.0,low,176.07,0,190.86,142,0.22,0.03
22668,fd605345abc18248f2,c9afbe3533afea2197,56,referral,nl,0,1,0.0,23.48,33.0,14,0,0,0,variant_b,1,28.21,medium,317.06,0,299.12,80,0.22,0.049999999999999996
17744,11af6b055e34d4ab51,699fa47102ff527036,52,referral,no,2,0,0.0,17.31,44.1,15,0,0,3,control,0,0.0,high,237.75,0,243.74,72,0.22,0.05
8693,00a1793212795f6d22,941bb5b51809ffa78d,55,dm,nl,2,1,0.0,20.48,55.0,11,1,0,13,control,0,0.0,high,277.35,0,255.74,29,0.22,0.06
32968,55ff3e8766bfb3f0f8,4e42b96fa530e95782,66,door-to-door,nl,2,0,1.0,20.43,69.0,5,1,1,0,control,0,0.0,low,245.13,0,336.69,52,0.22,0.18000000000000002
3505,7bab7650be60b0738e,daa608a3a0a1446318,35,online paid,gb,2,0,1.0,17.81,56.0,5,0,0,5,control,0,0.0,low,223.26,0,293.17,82,0.22,0.03
7200,6bfe6de4ebb6ce650c,ecd3721d9bfcbd6dd4,47,online paid,se,0,1,1.0,17.43,41.0,15,0,0,2,control,0,0.0,medium,217.27,0,226.34,131,0.22,0.049999999999999996
14958,f75a5b18f76e7b0b68,ed3ad447d5b036afa7,65,direct mail,no,0,2,0.0,21.24,45.1,8,0,0,0,control,0,0.0,medium,301.13,0,248.5,99,0.22,0.19
3156,004881ebe3826cf16c,9222fe8dd4e595f550,67,tv,de,0,0,1.0,17.79,57.0,14,2,0,0,control,0,0.0,medium,212.55,0,187.28,148,0.22,0.28
2510,d63036cfba56a5c3cb,ab8c50e16d2420db8f,37,door-to-door,no,2,1,0.0,20.2,49.7,4,0,0,1,control,0,0.0,high,260.14,0,242.25,97,0.22,0.19999999999999998
16194,4cb4a0aadcf427341c,62563f3471249091a1,86,door-to-door,gb,2,1,0.0,17.94,46.0,7,0,0,0,control,0,0.0,medium,242.74,0,198.86,117,0.22,0.31
13412,2f7eaf16eceec07fc1,6ac2e824d5bb3bdbe1,49,door-to-door,gb,0,0,1.0,15.82,35.0,3,0,0,4,control,0,0.0,medium,162.5,0,194.44,19,0.22,0.05
5411,2ff87ef2c8e0ec43f5,282a874ff5e19b705e,40,online paid,gb,1,2,0.0,22.32,59.0,4,2,0,2,control,0,0.0,medium,340.84,0,301.44,127,0.22,0.16
1871,2301a7bdda1dd4a4b0,40d19a51fb8ba2b1cc,23,referral,nl,0,1,0.0,19.95,57.4,15,0,0,12,control,0,0.0,low,214.86,0,215.07,38,0.22,0.13999999999999999
3084,07217414eb3fbe24d4,89d5765e8c067ac40a,26,referral,nl,2,1,0.0,21.11,63.0,10,0,0,4,control,0,0.0,medium,265.96,0,303.42,133,0.22,0.1
25708,45d7b08e7df25c3979,3b9351c11b0e48ec1c,20,direct mail,nl,0,0,0.0,12.72,57.0,13,0,0,1,control,0,0.0,low,140.36,0,136.3,70,0.22,0.039999999999999994
7055,01741e5669e3f7622b,3cda990da93a8183e2,37,online paid,nl,1,1,0.0,19.22,63.0,14,1,0,0,control,0,0.0,medium,244.64,0,205.32,108,0.22,0.26
32941,524df6d79d1df898b6,e4df786f12a0555b9c,19,referral,nl,0,1,0.0,15.15,33.7,5,0,0,15,control,0,0.0,low,189.17,0,200.76,134,0.22,0.0
4607,18b0ad2e92c278e9f6,b8f732701710443614,52,dm,no,2,0,0.0,19.63,33.0,12,0,0,10,control,0,0.0,high,219.91,0,236.46,77,0.22,0.03
28110,1d10c65b774172bd62,75deb6ab049b40f01d,22,online paid,nl,2,1,0.0,20.36,58.0,13,0,0,11,control,0,0.0,low,315.45,0,287.18,78,0.22,0.020000000000000004
34375,f01d4f5f8540c20239,8e816f4aaafea70fdb,26,referral,nl,2,0,0.0,19.17,64.6,9,2,0,12,control,0,0.0,low,235.98,0,233.99,121,0.22,0.03
