,Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b,variant_a_or_b
4282,20646,aa00b07e9b911a4cbf,8983b714011e799229,78,online paid,no,0,1,1.0,21.63,44.4,11,0,0,0,variant_a,1,13.43,low,221.77,0,255.12,83,-0.0999999999999999,0.17,a
4304,21710,1751a9a215df522dcf,16bd2a5ec09a94a946,49,referral,se,0,1,0.0,19.73,64.0,5,0,0,0,variant_a,1,9.07,medium,230.48,0,241.26,133,-0.0999999999999999,0.18,a
4289,9646,faa1f47d9938471560,3cfd1375152663cc5a,28,referral,nl,0,0,0.0,12.13,51.0,10,0,0,0,variant_a,1,6.85,low,142.04,0,169.54,93,-0.0999999999999999,0.19,a
4334,16106,78f7a8d2193741fa2b,f8898173837bbc1773,68,door-to-door,de,2,0,2.0,16.66,62.5,5,0,0,0,variant_b,1,11.55,low,268.2,1,215.82,114,-0.0999999999999999,0.2,a
4266,8506,2e74a7ac5ae99bce3c,277417c275106a0f9b,21,referral,de,0,2,0.0,19.11,49.0,8,0,0,0,variant_a,1,11.4,medium,193.21,0,229.25,152,-0.0999999999999999,0.21,a
4301,20279,4f0b9b0d38ad088f9b,efcf586d1e7dabd0f3,18,referral,de,2,0,0.0,13.74,66.0,12,0,0,0,variant_a,1,13.68,low,191.23,0,183.94,159,-0.0999999999999999,0.21,a
4276,27834,2ee2b82af4bb59ba0c,c4cc5df7165e84ca20,74,online paid,se,0,0,0.0,14.52,37.0,14,0,0,0,variant_a,1,12.46,high,208.09,0,166.31,145,-0.0999999999999999,0.22,a
4305,15445,bebe5b0e9d9adf2e5b,63f58bd46b5e3c2343,27,referral,se,0,0,2.0,16.79,58.4,11,1,0,0,variant_b,1,27.52,high,232.55,1,15.13,96,-0.0999999999999999,0.25,a
4310,12855,d52a77a7e1cfe7d483,6aa029fc8ceae1a65b,87,dm,de,0,0,0.0,18.24,53.0,2,1,0,7,variant_b,1,25.23,very high,229.24,1,58.35,46,-0.0999999999999999,0.25,a
4317,33005,2a11da4581b3801a09,12b862f3ba695030db,19,dm,gb,2,1,2.0,17.29,33.0,6,0,0,6,variant_b,1,10.38,very high,284.07,1,114.82,153,-0.0999999999999999,0.25,a
4339,26352,0f31cf4c07210e8d54,23ab4b058a6cd00abb,22,television,se,2,0,0.0,17.01,40.0,1,0,0,8,variant_b,1,21.63,very high,231.98,1,245.55,158,-0.0999999999999999,0.27,a
4320,28311,55ae21ea938d436617,082204a8eda4ceec10,36,door-to-door,no,0,0,1.0,20.54,55.0,4,1,0,0,variant_b,1,19.25,high,286.1,1,124.54,31,-0.0999999999999999,0.28,a
4344,34629,ef2550dfd2612e0b45,9712a1053ea956f671,21,television,gb,1,0,0.0,17.3,37.0,0,0,0,2,variant_b,1,10.65,very high,200.99,1,183.78,118,-0.0999999999999999,0.28,a
4270,12943,cf9bc13940118ba0d4,02cf5c98cb68ad3f38,31,tv,no,0,0,0.0,17.59,69.3,5,1,0,0,variant_a,1,10.47,low,228.65,0,207.72,106,-0.0999999999999999,0.3,a
4297,31264,689b243e8f33e0d273,9924ca02af9e02ce02,74,door-to-door,gb,0,1,1.0,19.88,45.0,10,0,0,0,variant_a,1,14.69,low,273.74,0,213.12,157,-0.0999999999999999,0.3,a
4337,34158,0d977aeaaa2606697e,44409036c6988db7e4,80,referral,se,2,1,2.0,16.55,59.0,12,1,0,8,variant_b,1,10.99,low,197.06,1,152.57,113,-0.0999999999999999,0.3,a
4328,32590,f9476968629e1163bd,39c37c8c076b91e0e3,65,online paid,nl,2,1,3.0,15.12,31.0,6,1,0,0,variant_b,1,15.36,medium,247.06,1,134.67,149,-0.0999999999999999,0.3299999999999999,a
4322,16293,4851be13cf2335c7f8,b595bb2cf32aeccd1c,41,tv,de,0,0,1.0,14.01,65.7,1,0,0,0,variant_b,1,26.86,high,184.26,1,163.86,91,-0.0999999999999999,0.33,a
4336,644,c467978aaae44a0e80,73ca02972464d13951,85,referral,gb,2,0,1.0,14.95,42.0,3,0,0,5,variant_b,1,20.29,very high,234.15,1,98.48,130,-0.0999999999999999,0.33,a
4345,15448,f57d2659f5b158b799,9a1bb00a4a3e07c8dd,43,referral,nl,1,0,0.0,15.78,37.5,0,2,0,0,variant_b,1,23.12,high,186.22,1,143.55,149,-0.0999999999999999,0.33,a
4330,26250,4eedf3f92629bc3b1a,46c529721b46a74616,30,door-to-door,no,0,1,2.0,19.12,39.0,12,0,0,0,variant_b,1,17.26,low,274.34,1,22.52,151,-0.0999999999999999,0.36,a
4341,29915,6551bcaef4df47f1d1,60bace477d1ffc39f9,86,door-to-door,no,2,1,1.0,17.4,50.0,12,2,1,0,variant_b,1,23.11,high,277.87,1,172.07,114,-0.0999999999999999,0.38,a
4331,24609,b24c2746c61a04d2ee,f0f727870ec3e379df,63,online paid,nl,2,0,0.0,17.2,50.9,3,1,0,0,variant_b,1,22.44,high,263.86,1,142.41,157,-0.0999999999999999,0.39,a
4315,9355,825a241b47ed8e9e7a,0bf8b63fa569656b6d,36,dm,de,0,1,0.0,14.63,53.8,12,1,0,0,variant_b,1,13.43,very high,190.09,1,68.15,94,-0.0999999999999999,0.41,a
4307,20856,f93899894f2c43279d,7bad53d42a8ed95c80,32,online paid,gb,0,1,1.0,15.4,60.6,5,0,0,0,variant_b,1,20.11,very high,204.56,1,87.54,133,-0.0999999999999999,0.43,a
4333,31510,0079576419ccacff01,a59a9a07ead4a76ee7,30,door-to-door,nl,0,1,1.0,19.87,49.0,0,0,0,0,variant_b,1,20.5,high,231.87,1,206.07,113,-0.0999999999999999,0.46,a
4249,28707,1daf6cfb21ba439543,0758e444018b0f58db,42,door-to-door,no,2,2,1.0,24.09,54.5,2,0,0,6,variant_b,1,11.87,low,264.03,1,139.43,50,-0.0999999999999999,0.57,a
4268,1282,3bc412ad4910c19f67,047116f949f5cde806,51,referral,de,0,1,1.0,17.1,69.0,0,0,1,0,variant_b,1,15.51,medium,215.7,1,140.41,106,-0.0999999999999999,0.5800000000000001,a
4347,27324,4b5cb415d96e258cee,493f59c668af2d1517,65,tv,no,0,2,2.0,18.81,45.0,8,1,1,0,variant_b,1,24.3,low,249.13,0,242.17,29,-0.09,-0.6100000000000001,b
4348,28583,08eac1d7ee7ce0f8c4,e3bca08fe5e2a8bb67,19,door-to-door,se,2,1,2.0,15.31,31.0,5,3,0,2,variant_b,1,21.68,high,224.35,0,238.27,49,-0.09,-0.47,b
4346,19071,4e55263505ae74fc5d,d7a38b4ad89efd1350,55,referral,gb,2,0,2.0,20.71,61.0,0,0,0,1,variant_b,1,14.16,high,288.74,0,334.19,146,-0.09,-0.45,b
4369,15505,6c2cce23c4449723bd,dc9d4a497a385b5ccc,26,referral,se,0,0,1.0,14.52,65.0,13,0,0,0,variant_b,1,13.05,high,198.09,0,165.2,106,-0.09,-0.34,b
4349,15199,d60e6dacf1c89065aa,f54370291e3a2eab41,58,referral,se,2,1,2.0,21.17,68.0,13,0,0,1,variant_b,1,28.27,low,271.21,0,307.91,156,-0.09,-0.33,b
4357,8567,5ecc4617cc84104f47,00b72c2f01a1512cbb,58,referral,gb,0,0,3.0,16.55,41.0,10,0,1,4,variant_b,1,27.0,low,230.11,0,189.97,41,-0.09,-0.33,b
4364,20781,8b2aee999ceaffac3b,4eb4960d57160382ce,71,dm,se,2,2,2.0,21.41,46.0,9,0,0,0,variant_b,1,19.31,low,331.41,0,241.35,39,-0.09,-0.31,b
4523,27466,cd3c3a903bfbc1a647,ff82cc88173a2e7e5b,27,referral,de,2,0,1.0,15.08,40.0,5,1,1,6,variant_b,1,17.75,high,219.34,0,232.49,97,-0.09,-0.29,b
4350,15694,c249e9902551985fca,65a34d7cf5b6dd4b42,18,direct mail,nl,2,0,0.0,15.17,68.9,11,1,0,1,variant_b,1,11.69,high,174.46,0,218.78,159,-0.09,-0.28,b
4358,4955,a283c2fa682d70aae6,3cdd590df58908a4ec,25,door-to-door,no,0,2,0.0,22.41,58.0,4,0,0,0,variant_b,1,16.26,very high,314.0,0,260.12,111,-0.09,-0.28,b
4361,4496,7cff4ce87d7f2179d7,b261b95cf013cbdf48,35,tv,gb,2,0,0.0,15.04,38.0,1,0,0,0,variant_b,1,12.63,high,208.91,0,183.15,89,-0.09,-0.28,b
4360,27350,cf7f647b01e175d2d6,cef080e9d798bd0377,23,dm,gb,2,0,0.0,14.43,68.0,0,0,0,2,variant_b,1,26.62,high,195.83,0,229.91,48,-0.09,-0.26,b
4550,30443,edbd47c8e4cabdf0b4,084cc228882e606054,49,referral,nl,1,0,2.0,15.05,66.0,12,2,0,15,variant_b,1,10.32,medium,200.67,0,205.58,48,-0.09,-0.25,b
4370,12864,16a8df1b9fc4ed0c3a,538f02e500f6006c18,40,referral,de,2,1,0.0,21.97,43.0,2,0,0,6,variant_b,1,28.68,high,303.6,0,268.36,98,-0.09,-0.24,b
4580,5161,5ad2eb46c0f9ac3bdd,b0cb2fe469ad099e00,37,referral,gb,0,1,1.0,15.75,57.0,10,1,1,0,variant_b,1,14.53,high,198.88,0,222.64,28,-0.09,-0.24,b
4356,21915,29e3808cfcf435dea7,263abdbaeca68be698,30,referral,gb,0,2,2.0,25.43,53.2,14,0,0,12,variant_b,1,26.99,low,354.23,0,277.23,77,-0.09,-0.23,b
4476,23281,5c18451ace5d9c3f7e,e00fa87cabf8cb8a46,43,referral,no,2,2,0.0,22.5,49.0,9,4,0,5,variant_b,1,13.28,high,301.73,0,364.55,136,-0.09,-0.2299999999999999,b
4363,7006,10c91cbec1b7083582,f280d7b29b597dea55,77,referral,no,2,0,0.0,14.67,33.0,1,1,0,0,variant_b,1,14.65,high,191.13,0,203.61,154,-0.09,-0.22,b
4629,3752,46994a3cd8d943d03b,4cd737eab9c3222e38,88,online paid,gb,0,1,1.0,18.07,43.0,1,0,0,0,variant_b,1,20.62,medium,213.85,0,206.2,158,-0.09,-0.22,b
4521,19145,cb04be454f50557010,c11bd8b6f137428679,82,tv,nl,2,1,1.0,15.17,58.0,3,0,1,13,variant_b,1,11.57,high,184.85,0,211.55,36,-0.09,-0.21,b
4588,18192,c1eccdf067b52bfcb3,8149d7cb2559bc8aca,33,referral,no,2,0,0.0,16.86,63.0,3,0,0,0,variant_b,1,16.75,low,240.51,0,253.99,67,-0.09,-0.21,b
4594,9481,5b18e1a3e2092783ae,ff01204f6400fe91db,44,referral,de,0,0,0.0,12.04,40.5,7,0,0,0,variant_b,1,20.71,medium,132.38,0,118.31,72,-0.09,-0.21,b
4545,25388,1c1c4d29dbbb2712f3,385ecfe38955947055,50,referral,de,2,0,0.0,14.48,51.3,5,0,0,6,variant_b,1,24.89,high,229.01,0,209.08,26,-0.09,-0.2,b
4546,23769,4ec227f2c9f8dd31cc,9181fa1ba096549a86,63,door-to-door,gb,0,0,0.0,15.36,64.0,10,0,0,1,variant_b,1,21.35,high,154.81,0,169.29,66,-0.09,-0.2,b
4362,14885,9544120004d9a4b193,5b090fe4e9b020ea59,90,door-to-door,se,0,0,0.0,17.56,63.0,5,1,0,10,variant_b,1,24.94,very high,182.08,0,200.5,25,-0.09,-0.19,b
4419,34744,86a77cb9aaf1fcae6e,b41b5873997ec6e13c,47,door-to-door,de,0,1,1.0,19.99,42.6,14,0,0,3,variant_b,1,11.8,high,269.06,0,221.41,37,-0.09,-0.19,b
4467,21811,d865f737d6777cdada,eff1ec56b49ce85be9,18,tv,nl,0,2,1.0,19.56,44.0,10,0,0,2,variant_b,1,24.75,low,265.93,0,254.03,147,-0.09,-0.19,b
4469,34813,c073bb4e8333b2af40,9c8c562192c63ac311,60,online paid,gb,0,1,0.0,23.42,57.0,7,0,0,0,variant_b,1,18.92,high,240.83,0,327.19,31,-0.09,-0.19,b
4532,2919,50e1781e60d725365a,8cb299e402ac3ba7b6,51,dm,no,0,0,1.0,13.08,30.0,4,0,0,0,variant_b,1,10.86,low,143.67,0,132.66,79,-0.09,-0.19,b
4662,27243,285440c1920db8887d,262b34488171117f49,32,door-to-door,nl,0,0,1.0,17.49,66.0,2,0,0,10,variant_b,1,21.87,high,176.1,0,239.99,119,-0.09,-0.19,b
4372,23564,172f0a8ab07095a5e4,9d360c071b4c85df44,35,referral,no,2,1,1.0,19.08,30.1,11,0,0,15,variant_b,1,18.68,medium,272.48,0,272.21,50,-0.09,-0.17,b
4503,32141,fba2373edb0695aa6e,2ba1bf9ec52670226e,73,door-to-door,gb,2,0,0.0,14.52,53.0,5,0,0,11,variant_b,1,18.93,high,213.69,0,207.01,12,-0.09,-0.1699999999999999,b
4352,613,2f8ef33feb54e6e5ad,e484924ae85ed1a1da,83,television,no,0,2,0.0,21.84,35.4,14,0,0,0,variant_b,1,21.79,high,301.73,0,277.19,137,-0.09,-0.16,b
4355,9367,94f317056bfb93ae0c,831c98f45b43e32ea7,77,tv,no,0,2,1.0,23.79,56.3,8,0,0,0,variant_b,1,18.99,very high,336.59,0,291.72,121,-0.09,-0.16,b
4500,34734,f2904d6b4000d5402b,ee20d06599f5f90255,84,dm,nl,0,0,0.0,16.23,61.0,6,2,0,7,variant_b,1,17.21,high,166.21,0,210.37,73,-0.09,-0.16,b
4598,1269,5c0e95e193a3987b6a,76f9b9f053c73514de,30,online paid,no,2,0,0.0,18.12,31.0,5,0,1,0,variant_b,1,14.02,low,260.11,0,258.19,75,-0.09,-0.16,b
4354,5185,92a795b46873063e41,ca303e967106c7d8df,69,referral,de,2,0,0.0,17.65,42.0,7,1,0,0,variant_b,1,12.55,very high,245.66,0,241.4,151,-0.09,-0.15,b
4449,3008,9df2afabcdd08dbe0d,b8d229e489187c5b40,25,referral,se,2,0,0.0,15.22,46.0,7,0,0,7,variant_b,1,12.84,high,237.11,0,250.27,84,-0.09,-0.15,b
4491,2708,afd0be2fd16b0101d8,10da9ba786d9e9b541,58,door-to-door,de,1,0,0.0,17.6,52.0,3,0,1,9,variant_b,1,10.87,high,224.51,0,204.51,143,-0.09,-0.15,b
4366,33521,2d676aeab38fa3680f,3bd9342e1555aebe95,26,referral,de,1,0,0.0,18.38,53.0,9,0,0,0,variant_b,1,24.63,high,212.55,0,209.41,153,-0.09,-0.14,b
4375,25779,b05d931354c9f442ac,dda938ae706e492911,26,door-to-door,gb,1,1,0.0,16.65,39.0,11,2,1,12,variant_b,1,12.67,medium,171.61,0,178.7,26,-0.09,-0.14,b
4420,9734,8be64f5ea8bd4076c0,50b6195b06c759c1d8,42,door-to-door,se,2,1,0.0,22.13,47.0,11,0,0,11,variant_b,1,13.38,high,345.85,0,339.63,143,-0.09,-0.14,b
4579,6370,5f745f6c801324b833,6f99629d420e4c074f,87,referral,nl,1,0,0.0,12.11,38.0,6,0,0,9,variant_b,1,10.9,high,149.58,0,145.41,154,-0.09,-0.14,b
4612,20044,8a25a2a9c738ebd760,c840ff2a71fdec23f5,36,referral,no,2,0,0.0,15.77,57.0,4,0,0,14,variant_a,1,5.24,high,256.9,0,210.34,9,-0.09,-0.14,b
4496,35221,ae42100894109a63e4,56f761b975081370d1,48,tv,de,0,1,1.0,20.35,40.0,6,0,0,6,variant_b,1,12.27,high,244.67,0,215.13,64,-0.09,-0.1399999999999999,b
4540,22605,c5f5a733716c32cdc8,6ed07f4f3dd662c704,20,tv,no,0,0,0.0,17.57,59.0,12,0,0,8,variant_a,1,12.61,very high,219.19,0,218.57,157,-0.09,-0.1399999999999999,b
4599,22244,a211845c4ef5cfb968,77f3deccc8038e8f42,42,online paid,de,1,0,1.0,17.95,56.0,3,0,0,0,variant_b,1,14.04,low,279.42,0,219.59,69,-0.09,-0.1399999999999999,b
4421,17392,b38801baf56109a457,519f2119a25557e832,21,television,se,1,1,0.0,19.37,54.0,10,0,1,13,variant_b,1,11.66,low,290.79,0,212.57,39,-0.09,-0.13,b
4459,15999,2d5b1c6a842b1f669d,ba4782e87a3c89cf66,33,television,nl,2,0,1.0,16.0,33.0,9,1,0,7,variant_b,1,25.75,high,241.09,0,258.43,72,-0.09,-0.13,b
4589,669,4d771504ddcd28037b,a65e8cd6680ebfebb5,46,online paid,nl,0,2,0.0,20.47,52.0,8,0,0,13,variant_b,1,15.12,high,250.68,0,251.76,49,-0.09,-0.13,b
4645,23978,f6f20ada728b7a41ea,1bedd1a33c956d7713,66,door-to-door,nl,0,0,0.0,14.26,41.0,5,0,0,6,variant_b,1,22.95,high,180.49,0,155.42,135,-0.09,-0.13,b
4655,12195,acc564daafaaf26d45,154187868d2c3ec7f6,84,referral,nl,0,0,0.0,19.32,50.8,10,0,1,8,variant_b,1,24.2,high,250.06,0,268.48,14,-0.09,-0.13,b
4377,28942,8fc30966df18b68dc8,d9a9b1c43c045c5978,59,tv,nl,0,1,0.0,17.46,55.0,8,0,1,1,variant_b,1,13.95,medium,208.13,0,226.51,114,-0.09,-0.12,b
4405,29302,4612cc4ffdf8a7dbd4,ef4ef67f984dbd642f,66,referral,no,0,0,0.0,13.97,34.0,0,1,0,4,variant_b,1,14.35,medium,150.36,0,139.84,110,-0.09,-0.12,b
4553,6060,17e0ce48c87a8885fe,70b05861a37dc450a0,20,online paid,nl,0,2,0.0,21.85,39.0,3,0,0,0,variant_b,1,15.18,medium,241.74,0,237.77,102,-0.09,-0.12,b
4602,26067,76892440bf8ca27a6a,79bbb6948069378d16,48,dm,se,0,0,0.0,16.55,50.0,9,2,1,0,variant_a,1,10.36,medium,220.23,0,236.83,51,-0.09,-0.12,b
4627,1320,40d32ab6b85a206c1d,b48a8663aa910ffa26,48,referral,nl,0,0,0.0,14.37,65.5,0,0,0,0,variant_b,1,27.18,high,173.4,0,192.97,107,-0.09,-0.12,b
4383,16109,88275708422d094242,b2e21ba5df42e8aaa4,78,dm,nl,1,0,0.0,16.73,30.8,6,2,0,3,variant_a,1,8.52,high,255.34,0,247.46,121,-0.09,-0.11,b
4444,25014,efe943d887c07ce18a,b5376ad222542cdc86,61,tv,de,2,0,0.0,17.29,36.0,13,2,0,3,variant_a,1,14.1,high,215.19,0,274.65,145,-0.09,-0.11,b
4478,6958,2d6f064d4b257e01d5,76f420f0f7c01e1146,32,online paid,no,2,0,0.0,18.42,63.0,12,0,1,4,variant_b,1,12.67,medium,247.38,0,324.07,152,-0.09,-0.11,b
4514,4876,81f89eda54f8e14777,810248a6afe7aea136,53,online paid,no,0,0,0.0,16.99,55.0,7,0,0,0,variant_b,1,24.29,high,231.03,0,211.74,158,-0.09,-0.11,b
4625,7846,cc6a6632b380f3f6a1,585ccad23ea0b84e10,82,door-to-door,no,2,1,1.0,18.27,58.0,5,0,0,5,variant_a,1,11.81,high,285.26,0,264.54,25,-0.09,-0.11,b
4643,20889,2e405b15462930fe38,08703dab1f004eabba,31,referral,no,1,0,0.0,17.95,64.0,12,2,0,15,variant_a,1,15.27,high,264.17,0,254.52,88,-0.09,-0.11,b
4495,22108,70b546d3daac16b1d8,0b87167b9e08e008b2,26,television,se,0,0,1.0,18.53,61.0,4,2,1,1,variant_a,1,15.81,medium,264.07,0,208.51,25,-0.09,-0.1099999999999999,b
4399,23031,0bed668685c7358e78,664482a3ac9f3c12f8,53,direct mail,no,2,1,1.0,20.7,44.0,8,2,0,2,variant_a,1,8.14,high,334.01,0,291.0,119,-0.09,-0.1,b
4425,17791,30053752ef1262ce2c,34a91cd8d4ce7e18f3,31,direct mail,no,2,0,0.0,15.36,60.0,5,2,0,0,variant_a,1,15.51,medium,194.75,0,214.19,16,-0.09,-0.1,b
4427,22098,bd652bf1e9b66171ef,7b206ea5fb0c5eb69d,77,online paid,no,2,0,0.0,14.52,44.0,10,0,1,11,variant_a,1,9.04,high,203.21,0,196.64,90,-0.09,-0.1,b
4508,25188,feb5e1c0c06a4737a6,1084cfbb5ed3caf68b,49,direct mail,nl,2,0,1.0,19.38,59.1,2,1,0,4,variant_a,1,16.75,high,297.34,0,291.86,23,-0.09,-0.1,b
4549,15045,de487db7a08250a136,0cf3efdac3192d93d1,57,door-to-door,gb,1,0,0.0,20.14,47.5,11,1,0,11,variant_a,1,16.49,high,284.72,0,227.67,115,-0.09,-0.1,b
4590,9982,15322a5c9ba9bef26e,0382d0ed14a122867c,73,television,nl,0,1,0.0,14.96,67.0,5,1,0,0,variant_b,1,13.58,medium,158.35,0,207.05,59,-0.09,-0.1,b
4456,11,9cdf26568d166bc679,1fa37726ad9c59ac33,71,tv,de,2,0,0.0,19.03,68.0,7,0,0,15,variant_a,1,16.87,low,312.09,0,258.75,139,-0.09,-0.0999999999999999,b
4374,25296,e17f6cb9daec3848cb,1260c4d539138cb6d6,37,online paid,de,0,1,0.0,22.97,61.0,3,0,1,8,variant_a,1,15.68,low,288.64,0,235.81,115,-0.09,-0.09,a
4382,29400,80f36a558ab7295d37,9cc5e95a7cc50d1dd8,38,door-to-door,no,2,1,0.0,22.72,49.7,13,0,0,0,variant_a,1,16.8,medium,250.1,0,319.9,36,-0.09,-0.09,a
4389,11406,96bcb45a6e30b2b338,111b2683848907475c,55,tv,se,2,3,0.0,24.87,45.0,2,0,0,4,variant_b,1,15.26,medium,285.03,0,277.36,160,-0.09,-0.09,a
4392,17121,a0ea4e0a2ec1bdc562,326e259a4fd2be65d1,66,referral,no,2,0,0.0,13.27,67.9,7,1,0,9,variant_a,1,7.51,very high,207.11,0,181.13,49,-0.09,-0.09,a
4423,9673,03cdc6b841ba013176,a7e99991bc24e7e760,48,door-to-door,nl,0,0,0.0,17.52,45.1,6,0,1,7,variant_a,1,13.22,medium,172.82,0,177.71,117,-0.09,-0.09,a
4428,9325,1255cf469c8d5b6a41,a85d7cdf1ff55e11e8,42,television,nl,0,0,1.0,13.25,66.0,4,0,1,5,variant_a,1,7.36,low,151.16,0,162.4,128,-0.09,-0.09,a
4431,12744,f76cb028c8ecffba60,ba8f4b9b95a9fc6687,27,direct mail,se,0,0,0.0,15.24,67.0,6,0,1,11,variant_b,1,14.62,low,197.56,0,173.82,32,-0.09,-0.09,a
4440,30901,b96a8bcf64591ca8e9,2fd754b6eb5412c415,35,door-to-door,no,0,1,0.0,16.88,41.1,5,0,0,9,variant_a,1,11.53,medium,183.28,0,240.88,32,-0.09,-0.09,a
4455,11429,a188f3460170e7c988,886366444fc146ae95,40,referral,no,2,0,0.0,19.77,32.0,12,0,0,0,variant_a,1,13.92,medium,291.74,0,307.45,52,-0.09,-0.09,a
4457,20499,f1ab4591a72bfca2da,328f4e8fa7eef9c1d6,32,dm,nl,1,0,0.0,14.54,45.5,5,0,0,0,variant_b,1,13.63,low,201.28,0,223.68,87,-0.09,-0.09,a
4464,1341,0561bc7ecba98e39ca,a51c4aacb8b6ff2ee7,74,door-to-door,gb,0,0,0.0,20.25,70.0,10,0,0,14,variant_a,1,14.45,medium,271.79,0,228.33,136,-0.09,-0.09,a
4481,15675,82b70f2721b40dc074,41a0e1a84263f33928,37,television,gb,2,0,0.0,12.74,70.0,7,3,0,3,variant_a,1,11.82,medium,156.61,0,144.09,114,-0.09,-0.09,a
4510,29694,443615ca6b28402752,950ad02a99d2126be0,87,direct mail,se,2,0,1.0,12.52,49.3,3,0,0,6,variant_b,1,14.62,medium,197.13,0,152.78,113,-0.09,-0.09,a
4515,27850,ca4ba3a66c9c7b3a0b,02755b38a169b88971,58,online paid,no,0,1,1.0,16.85,55.0,7,0,0,14,variant_a,1,6.82,high,186.03,0,193.51,30,-0.09,-0.09,a
4533,13744,510b67b97266d086ba,0c2fce9ca78ac913f3,51,referral,nl,2,1,0.0,19.32,56.0,10,3,0,4,variant_a,1,5.24,medium,235.9,0,286.73,7,-0.09,-0.09,a
4544,2384,31ca4288044df70bbe,35a25ad2c40c7c85cf,84,tv,de,2,1,0.0,15.96,59.0,10,2,0,1,variant_a,1,14.82,medium,188.7,0,205.95,90,-0.09,-0.09,a
4560,15229,e28819b5d88ce9a97d,4f1beaa9db325ea789,21,television,se,0,0,0.0,18.48,36.4,10,3,0,0,variant_a,1,11.53,medium,221.54,0,214.25,48,-0.09,-0.09,a
4615,11828,e271b6eda6d30235aa,73ae194092d70600fa,36,television,no,0,0,0.0,15.34,32.7,13,1,0,0,variant_a,1,11.12,high,191.79,0,193.99,60,-0.09,-0.09,a
4621,15501,12f2b19fb872d854ce,48c57ee4aa4de97dc3,26,door-to-door,nl,0,2,0.0,17.03,34.0,7,0,1,8,variant_a,1,7.81,medium,182.32,0,243.18,83,-0.09,-0.09,a
4638,3244,91fd7b300a09c5d358,cb20b0556594480b25,23,referral,nl,2,2,0.0,17.6,52.0,7,0,0,14,variant_a,1,11.47,high,270.29,0,245.73,67,-0.09,-0.09,a
4649,5066,4204dc3a11678c6b1d,81c28174a6f74572cf,22,dm,no,0,0,0.0,17.63,63.0,12,3,1,13,variant_b,1,16.37,low,226.6,0,242.99,151,-0.09,-0.09,a
4470,1046,69bfa2aa2b7b139ff5,e2c9f727a6c3cc111f,46,door-to-door,de,0,0,1.0,13.62,30.9,12,0,1,9,variant_a,1,13.43,medium,144.43,0,171.71,126,-0.09,-0.08,a
4486,7014,1e12763b8e7913fb05,45167735b3d548d11f,53,dm,de,1,1,0.0,20.78,39.0,0,0,0,0,variant_b,1,14.91,low,306.89,0,240.68,91,-0.09,-0.08,a
4529,25083,be1b4073ff13b72ffc,bafd36bc32dd30c020,35,television,de,1,1,0.0,17.86,44.7,10,0,0,0,variant_b,1,13.85,low,244.3,0,247.27,119,-0.09,-0.08,a
4610,7208,856490a8eb25974567,15423a1d5823fc4fc4,77,dm,se,1,1,0.0,15.8,50.0,11,0,0,0,variant_a,1,11.45,very high,186.63,0,187.47,40,-0.09,-0.0799999999999999,a
4373,16551,895b6af63f9be375e7,391c3e48dd97cf4483,59,referral,se,2,2,1.0,20.71,44.0,14,0,1,1,variant_a,1,14.89,low,236.12,0,299.07,140,-0.09,-0.07,a
4378,28790,0f47d8af9d0abe580c,bd648944310cdcc663,65,tv,se,2,1,0.0,19.31,68.3,15,4,0,13,variant_a,1,16.49,high,291.47,0,300.33,53,-0.09,-0.07,a
4385,18846,43ec32082582d0a228,38a65450989a063b37,63,referral,no,2,1,1.0,20.97,56.0,8,0,1,9,variant_a,1,15.88,low,318.88,0,340.22,111,-0.09,-0.07,a
4400,20033,f0716095e731ef88a5,6e264362b07a42b8f7,67,door-to-door,nl,2,1,0.0,18.53,64.0,9,4,1,3,variant_a,1,6.99,medium,208.76,0,216.01,115,-0.09,-0.07,a
4402,12271,4572837cfa3489c4ef,e720d5fbab3d67379b,53,door-to-door,nl,1,2,1.0,23.43,61.0,14,1,0,12,variant_a,1,9.99,low,308.56,0,347.72,127,-0.09,-0.07,a
4407,28155,cf3df6fa1165f1ceaa,67bfe432b51ce73a00,77,tv,no,2,1,0.0,19.26,66.0,1,0,0,4,variant_a,1,11.79,medium,251.25,0,311.8,110,-0.09,-0.07,a
4408,26147,414c073ee1379bd7bc,b6cdb531378c157a89,49,online paid,gb,0,0,0.0,14.62,40.0,3,0,0,3,variant_a,1,7.06,low,157.89,0,158.32,111,-0.09,-0.07,a
4412,27074,636e0538092a048a7d,a4c67416e12f0615c6,84,referral,no,1,0,0.0,16.79,47.0,4,0,0,3,variant_a,1,10.39,low,227.84,0,206.96,48,-0.09,-0.07,a
4413,21824,29f6bff5f05251565c,d148379db0866eccd9,43,television,gb,0,3,0.0,23.59,63.2,0,0,0,13,variant_a,1,12.39,low,235.4,0,256.43,44,-0.09,-0.07,a
4424,25193,ac82475ce1c5385140,9a4354820c599d3e06,78,dm,no,0,0,0.0,19.62,57.0,15,3,0,0,variant_a,1,14.66,low,253.79,0,210.59,31,-0.09,-0.07,a
